,rank,business_name,logo,description,address,location,reviews,category,timezone,price_range,language,is_claimed,extra,identity,opening_hours,status,media,activity,devices,external_id,feature_id,gkg_id,owner,phone,url,appointment,website,address_clean,state_clean,city_clean,zip
24712,30,Bierstadt Lagerhaus,"['https://lh5.googleusercontent.com/-vfUr-tcFk5c/AAAAAAAAAAI/AAAAAAAAAAA/emoAEmCFw7k/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-vfUr-tcFk5c/AAAAAAAAAAI/AAAAAAAAAAA/emoAEmCFw7k/s60-p-k-no-ns-nd/photo.jpg']","Traditional German lagers star at this brewery & taproom, which shares space with a cidery & a pub.","{'street': '2875 Blake St', 'postcode': '80205', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.762816099999995, 'lng': -104.9840373}","{'rating': 4.4, 'count': 1237, 'spread': [54, 50, 63, 203, 867]}","{'items': ['Brewpub', 'Brewery', 'German restaurant'], 'primary': None}",America/Denver,2.0,,True,"{'service_options': ['Kerbside pickup', 'On-site services', 'Takeaway', 'Dine-in', 'Delivery'], 'highlights': ['Bar games', 'Fast service', 'Live performances', 'Quiz night'], 'popular_for': ['Solo dining'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible toilet'], 'offerings': ['Alcohol', 'Beer', 'Cocktails', 'Food', 'Spirits', 'Wine'], 'dining_options': ['Dessert', 'Seating'], 'amenities': ['Toilets'], 'atmosphere': ['Casual', 'Trendy'], 'planning': ['Accepts reservations'], 'payments': ['Credit cards', 'Debit cards', 'NFC mobile payments'], 'children': ['High chairs'], 'parking': ['Free of charge street parking', 'Free parking lot', 'Parking']}",,,1,"{'items': [{'url': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhEy8L2tdE30KD2glGvJflJC1BBC3VblouJXLn-RkGTc2giMw6iLlM6tbxKpzeQx-MN120_ghUus7oC-EKogconfMZcSb_JyF3fpu0t6jHlkWn1g6BdWcJcIbB32mhFB_pI1wqlszzv_zqvwd5vtnzHkv_3YjILh5jlRvGnFmxUWZ9LU-jBv9X7H=w1000-h599-k-no', 'type': 'photo', 'created_at': '2024-10-17 12:00:00', 'caption': 'Bierstadt Lagerhaus'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOeFkaEaYSo_JENQBHHFHeykB_XzobEtQ8kqGTR=w1024-h768-k-no', 'type': 'photo', 'created_at': '2021-11-02 03:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipP2xnx4q4Vw6Wlois762NpehNKQWu3u3JW-3Pfe=w1024-h819-k-no', 'type': 'photo', 'created_at': '2020-03-08 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNhnsc1KHHTksQLhkCZ2zNj5t4YA2gdXnXFt2Eu=w1024-h768-k-no', 'type': 'photo', 'created_at': '2017-04-20 01:00:00', 'caption': None}], 'count': 1377, 'types': ['photo']}","{'min': '2017-04-20 01:00:00', 'max': '2024-10-17 12:00:00'}","['bizbuilder:gmb_ios', 'bizbuilder:gmb_web', 'casanova:TRUSTED_FOOD', 'photos:gmm_ios_review_post']",ChIJAchlax55bIcRwYpXUARI_Rk,0x876c791e6b65c801:0x19fd480450578ac1,/g/11cp76blnq,"{'external_id': '111714822855791270201', 'url': 'https://www.google.com/maps/contrib/111714822855791270201'}","[{'raw': '+1 720-821-1571', 'area_code': '720', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+17208211571', 'local': '(720) 821-1571', 'location': 'Colorado', 'carrier': None, 'exchange': 'LONGMONT', 'company': 'ONVOY, LLC - CO', 'adm1': 'CO'}]","https://www.google.com/maps/place/Bierstadt+Lagerhaus/@39.762816099999995,-104.9840373,17z/data=!3m1!4b1!4m5!3m4!1s0x876c791e6b65c801:0x19fd480450578ac1!8m2!3d39.762816099999995!4d-104.9840373","{'platform': None, 'url': 'http://bierstadtlager.com/menu'}","{'domain': 'bierstadtlager.com', 'platform': None, 'url': 'https://www.bierstadtlager.com/'}",2875 Blake St,Colorado,Denver,80205
34443,45,"Aveno Antiguo, Inc",,,"{'street': '5140 Race Ct STE 3', 'postcode': '80216', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.790275199999996, 'lng': -104.96655969999999}",,"{'items': ['Food manufacturer'], 'primary': None}",America/Denver,,,False,,,,1,"{'items': [], 'count': 0, 'types': []}","{'min': None, 'max': None}",[],ChIJszIHezl5bIcRL5-xwwcTmyc,0x876c79397b0732b3:0x279b1307c3b19f2f,/g/11f9j5smmn,,"[{'raw': '+1 720-749-1096', 'area_code': '720', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+17207491096', 'local': '(720) 749-1096', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'PEERLESS NETWORK OF COLORADO, LLC - CO', 'adm1': 'CO'}]","https://www.google.com/maps/place/Aveno+Antiguo%2C+Inc/@39.790275199999996,-104.96655969999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c79397b0732b3:0x279b1307c3b19f2f!8m2!3d39.790275199999996!4d-104.96655969999999",,"{'domain': 'avenofoods.com', 'platform': None, 'url': 'https://www.avenofoods.com/'}",5140 Race Ct STE 3,Colorado,Denver,80216
99495,106,Carniceria La Guadalajara,"['https://lh5.googleusercontent.com/-YNyhPN5C9lE/AAAAAAAAAAI/AAAAAAAAAAA/0Ifz_PPkwQo/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-YNyhPN5C9lE/AAAAAAAAAAI/AAAAAAAAAAA/0Ifz_PPkwQo/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '5185 W 1st Ave', 'postcode': '80219', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.718593, 'lng': -105.052769}","{'rating': 3.7, 'count': 325, 'spread': [69, 13, 29, 57, 157]}","{'items': ['Butcher shop', 'Grocery store', 'Supermarket'], 'primary': None}",America/Denver,0.0,,True,"{'from_the_business': ['Small Business'], 'service_options': ['Delivery', 'Same-day delivery'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'planning': ['Quick visit'], 'payments': ['Credit cards', 'Debit cards', 'NFC mobile payments', 'SNAP/EBT']}",,"[{'day': 1, 'hours': [7, 21]}, {'day': 2, 'hours': [7, 21]}, {'day': 3, 'hours': [7, 21]}, {'day': 4, 'hours': [7, 21]}, {'day': 5, 'hours': [7, 21]}, {'day': 6, 'hours': [7, 21]}, {'day': 7, 'hours': [7, 21]}]",1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipMZd3UKpn35CSnRxXcz7U-_ohrrBEc3z4D0MRZL=w1024-h577-k-no', 'type': 'photo', 'created_at': '2017-10-29 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNP3ulJsiF_UnC9DN2uKKUWBL8UpgwJQ7TANcA1=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2017-06-18 15:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOozLtJSj_zfR5SlvpSoxeHyrV_3feiRJiBN15Y=w858-h485-k-no', 'type': 'photo', 'created_at': '2015-08-19 15:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipP2qfWxTEWjnn-DBNwNBXx4jZkkWiA1LgFfpnbO=w1024-h563-k-no', 'type': 'photo', 'created_at': '2015-08-19 15:00:00', 'caption': None}], 'count': 65, 'types': ['photo']}","{'min': '2015-08-19 15:00:00', 'max': '2017-10-29 19:00:00'}","['bizbuilder:gmb_web', 'photos:gmm_android']",ChIJS8JTM7iAa4cR_RMxVDms9rQ,0x876b80b83353c24b:0xb4f6ac39543113fd,/g/12610w437,"{'external_id': '114432390752247893664', 'url': 'https://www.google.com/maps/contrib/114432390752247893664'}","[{'raw': '+1 303-937-7132', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13039377132', 'local': '(303) 937-7132', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Carniceria+La+Guadalajara/@39.718593,-105.052769,17z/data=!3m1!4b1!4m5!3m4!1s0x876b80b83353c24b:0xb4f6ac39543113fd!8m2!3d39.718593!4d-105.052769",,"{'domain': 'carnicerialaguadalajara.com', 'platform': None, 'url': 'http://www.carnicerialaguadalajara.com/'}",5185 W 1st Ave,Colorado,Denver,80219
6784,7,Amen Packaging Inc,"['https://lh4.googleusercontent.com/-zTsSryU3rGE/AAAAAAAAAAI/AAAAAAAAAAA/KXsZhzt3uHA/s400-p-k-no-ns-nd/photo.jpg', 'https://lh4.googleusercontent.com/-zTsSryU3rGE/AAAAAAAAAAI/AAAAAAAAAAA/KXsZhzt3uHA/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '5285 Fox St', 'postcode': '80216', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.795988, 'lng': -104.994857}","{'rating': 4.6, 'count': 33, 'spread': [1, 1, 1, 4, 26]}","{'items': ['Packaging company', 'Screen printer'], 'primary': None}",America/Denver,0.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipOHXQ6qGsVhSjvOHkJpoORZpt7YmYg84qmnva7c=w1024-h768-k-no', 'type': 'photo', 'created_at': '2023-08-28 15:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPpZd-iegxKCLELV9JS_GNcDtkjkAk_ImaE4wze=w1024-h485-k-no', 'type': 'photo', 'created_at': '2019-11-19 17:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMSbj_aSYep9N6KpLGY65kxVDZp0aTeVWIe6-31=w1024-h768-k-no', 'type': 'photo', 'created_at': '2019-07-02 20:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNGk2-ECatBkvZHxntu4_j82OCOFkPbVHx5R91f=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2018-09-25 16:00:00', 'caption': None}], 'count': 4, 'types': ['photo']}","{'min': '2018-09-25 16:00:00', 'max': '2023-08-28 15:00:00'}","['bizbuilder:gmb_on_local_universal_desktop', 'bizbuilder:gmb_web', 'photos:gmm_ios']",ChIJz5uJ3gh5bIcRnb-QyLb5Aco,0x876c7908de899bcf:0xca01f9b6c890bf9d,/g/1vg_dbqn,"{'external_id': '107254747733717579832', 'url': 'https://www.google.com/maps/contrib/107254747733717579832'}","[{'raw': '+1 303-297-8600', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13032978600', 'local': '(303) 297-8600', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Amen+Packaging+Inc/@39.795988,-104.994857,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7908de899bcf:0xca01f9b6c890bf9d!8m2!3d39.795988!4d-104.994857",,"{'domain': 'amenpackaging.com', 'platform': None, 'url': 'https://amenpackaging.com/'}",5285 Fox St,Colorado,Denver,80216
40946,51,Ram Grinding,,,"{'street': '5635 Newland Way', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.799923, 'lng': -105.070253}","{'rating': 5, 'count': 3, 'spread': [0, 0, 0, 0, 3]}","{'items': ['Machine shop'], 'primary': None}",America/Denver,0.0,,False,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=91-2xnMTC9CeRD_yDwkBqQ&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=322.15308&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 10:00:00', 'caption': 'Ram Grinding'}], 'count': 0, 'types': ['street_view']}","{'min': None, 'max': None}",['launch'],ChIJazNmMtCHa4cRf_8Gpggmom0,0x876b87d03266336b:0x6da22608a606ff7f,/g/1tf6xv8_,,"[{'raw': '+1 303-423-6152', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034236152', 'local': '(303) 423-6152', 'location': 'Arvada, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Ram+Grinding/@39.799923,-105.070253,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87d03266336b:0x6da22608a606ff7f!8m2!3d39.799923!4d-105.070253",,,5635 Newland Way,Colorado,Arvada,80002
9927,11,Industrialex Manufacturing,,,"{'street': '6250 Joyce Dr', 'postcode': '80403', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.8093682, 'lng': -105.1662786}","{'rating': 4.8, 'count': 4, 'spread': [0, 0, 0, 1, 3]}","{'items': ['Manufacturer'], 'primary': None}",America/Denver,0.0,,False,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MQiUWPRl3Q7XNFsGZy5egA&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=99.484245&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 01:00:00', 'caption': 'Industrialex Manufacturing'}], 'count': 0, 'types': ['street_view']}","{'min': None, 'max': None}",['launch'],ChIJsTSKRHGPa4cRVTsiSp_3alE,0x876b8f71448a34b1:0x516af79f4a223b55,/g/1tdgq9ny,,"[{'raw': '+1 303-456-6847', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034566847', 'local': '(303) 456-6847', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Industrialex+Manufacturing/@39.8093682,-105.1662786,17z/data=!3m1!4b1!4m5!3m4!1s0x876b8f71448a34b1:0x516af79f4a223b55!8m2!3d39.8093682!4d-105.1662786",,"{'domain': 'industrialex.com', 'platform': None, 'url': 'http://www.industrialex.com/'}",6250 Joyce Dr,Colorado,Arvada,80403
67746,77,Accent Fence and Design,"['https://lh3.googleusercontent.com/-1dl80dxpuko/AAAAAAAAAAI/AAAAAAAAAAA/G4gK3B4WjS8/s400-p-k-no-ns-nd/photo.jpg', 'https://lh3.googleusercontent.com/-1dl80dxpuko/AAAAAAAAAAI/AAAAAAAAAAA/G4gK3B4WjS8/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '1150 N Harlan St', 'postcode': '80214', 'city': 'Lakewood', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7355771, 'lng': -105.0619746}","{'rating': 4.9, 'count': 39, 'spread': [1, 0, 0, 0, 38]}","{'items': ['Fence contractor', 'Fence supply store', 'Wood supplier', 'Woodworker', 'Woodworking supply store'], 'primary': None}",America/Denver,0.0,,True,,,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipOuh2LHWaK7Y57SMob3DteLzC4dlBbEKy-BPdQ=w1024-h768-k-no', 'type': 'photo', 'created_at': '2023-05-30 03:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOj4RktW7BDTP2xQZvleUgFtGhKB8oJ85xho-rL=w1024-h768-k-no', 'type': 'photo', 'created_at': '2020-02-23 20:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPmTaobuVHd51JUkOIGVCoHJ6AP2syL0OTLfjbf=w800-h600-k-no', 'type': 'photo', 'created_at': '2018-08-17 02:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNqY9YYHp8XhrMeI3vQbMLQdMSyRMyjI2KuU55t=w1024-h1025-k-no', 'type': 'photo', 'created_at': '2017-11-20 16:00:00', 'caption': None}], 'count': 61, 'types': ['photo']}","{'min': '2017-11-20 16:00:00', 'max': '2023-05-30 03:00:00'}","['bizbuilder:gmb_web', 'bizbuilder:merchant_panel_action_bar', 'photos:local_universal_mobile_review_post']",ChIJxURRKTGHa4cRHpa6mnwASSk,0x876b8731295144c5:0x2949007c9aba961e,/g/11f12607vz,"{'external_id': '114372023273402341815', 'url': 'https://www.google.com/maps/contrib/114372023273402341815'}","[{'raw': '+1 303-562-6048', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13035626048', 'local': '(303) 562-6048', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'GLOBAL CROSSING LOCAL SERVICES, INC. - CO', 'adm1': 'CO'}]","https://www.google.com/maps/place/Accent+Fence+and+Design/@39.7355771,-105.0619746,17z/data=!3m1!4b1!4m5!3m4!1s0x876b8731295144c5:0x2949007c9aba961e!8m2!3d39.7355771!4d-105.0619746",,"{'domain': 'accentfenceanddesign.com', 'platform': None, 'url': 'http://www.accentfenceanddesign.com/'}",1150 N Harlan St,Colorado,Lakewood,80214
64128,72,Foothills Custom Cabinet,,,"{'street': '6262 W 55th Ave', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7956771, 'lng': -105.06642149999999}","{'rating': 4.2, 'count': 5, 'spread': [1, 0, 0, 0, 4]}","{'items': ['Cabinet maker'], 'primary': None}",America/Denver,0.0,,False,,,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipNn3OKvKxoV5qvjjr727XjZQB79Urp_InVi5LOY=w1024-h768-k-no', 'type': 'photo', 'created_at': '2022-06-28 11:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipN8kOP4FahrjRplcJxwijYsNJwXZC1prGef7Spd=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2020-02-09 00:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNNQQkyrpFEH5WMzKkttAkuLTaliERhyZnY-1pO=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2020-02-09 00:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOndYp3CgJn97TiM44Hniort37fSAshebtmp4A5=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2020-02-09 00:00:00', 'caption': None}], 'count': 4, 'types': ['photo']}","{'min': '2020-02-09 00:00:00', 'max': '2022-06-28 11:00:00'}","['photos:gmm_android', 'photos:local_universal_mobile_review_post']",ChIJi-zuccWHa4cRuK4he9zfdSU,0x876b87c571eeec8b:0x2575dfdc7b21aeb8,/g/1tg81yzs,,"[{'raw': '+1 303-422-4020', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034224020', 'local': '(303) 422-4020', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Foothills+Custom+Cabinet/@39.7956771,-105.06642149999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87c571eeec8b:0x2575dfdc7b21aeb8!8m2!3d39.7956771!4d-105.06642149999999",,"{'domain': 'foothillscustomcabinet.com', 'platform': None, 'url': 'https://www.foothillscustomcabinet.com/'}",6262 W 55th Ave,Colorado,Arvada,80002
40342,50,ABM Fabrication & Machining,"['https://lh6.googleusercontent.com/-1fzsUycqzh8/AAAAAAAAAAI/AAAAAAAAAAA/ALOS11_Qs-E/s400-p-k-no-ns-nd/photo.jpg', 'https://lh6.googleusercontent.com/-1fzsUycqzh8/AAAAAAAAAAI/AAAAAAAAAAA/ALOS11_Qs-E/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '5880 W 59th Ave Unit D', 'postcode': '80003', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.8033486, 'lng': -105.06061229999999}","{'rating': 4.6, 'count': 20, 'spread': [2, 0, 0, 1, 17]}","{'items': ['Aluminum welder', 'Machine shop', 'Metal fabricator', 'Steel fabricator', 'Welder'], 'primary': None}",America/Denver,0.0,,True,,,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipM6vATIxvOzY5K1xaBS-BQJ9WyFPodrJvzVgqHJ=w1024-h682-k-no', 'type': 'photo', 'created_at': '2018-08-23 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipO_WKByvH5OsiPtKwqaNLCU-oGteIVbImZL36gr=w1024-h642-k-no', 'type': 'photo', 'created_at': '2015-02-10 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMmyjWOV2zxhaPaXUtiFXUDNk7D6v_uwRa_5mpe=w734-h841-k-no', 'type': 'photo', 'created_at': '2015-02-10 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipN1x3MuzFRBSCypbllV-4uYYn8GER2pws9eMlcR=w640-h617-k-no', 'type': 'photo', 'created_at': '2015-02-10 19:00:00', 'caption': None}], 'count': 4, 'types': ['photo']}","{'min': '2015-02-10 19:00:00', 'max': '2018-08-23 21:00:00'}","['bizbuilder', 'photos:local_universal_desktop']",ChIJXaZ-E9yHa4cRLsbpRF5fp6s,0x876b87dc137ea65d:0xaba75f5e44e9c62e,/g/1tvm37s6,"{'external_id': '105157013587442349876', 'url': 'https://www.google.com/maps/contrib/105157013587442349876'}","[{'raw': '+1 303-432-2820', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034322820', 'local': '(303) 432-2820', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/ABM+Fabrication+%26+Machining/@39.8033486,-105.06061229999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87dc137ea65d:0xaba75f5e44e9c62e!8m2!3d39.8033486!4d-105.06061229999999",,"{'domain': 'abmfab.com', 'platform': None, 'url': 'http://www.abmfab.com/'}",5880 W 59th Ave Unit D,Colorado,Arvada,80003
66909,75,Carniceria La Sierra,,"Unassuming Mexican butcher with attached informal eatery serving tacos, burritos & other dishes.","{'street': '3170 W Alameda Ave', 'postcode': '80219', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7109072, 'lng': -105.02790569999999}","{'rating': 4.3, 'count': 172, 'spread': [21, 3, 9, 15, 124]}","{'items': ['Butcher shop', 'Latin American restaurant', 'Mexican grocery store'], 'primary': None}",America/Denver,0.0,,False,"{'service_options': ['On-site services', 'Delivery', 'Same-day delivery'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'planning': ['Quick visit'], 'payments': ['Credit cards', 'Debit cards', 'NFC mobile payments', 'SNAP/EBT'], 'parking': ['Free of charge street parking', 'Free parking lot']}",,"[{'day': 1, 'hours': [8, 21]}, {'day': 2, 'hours': [8, 21]}, {'day': 3, 'hours': [8, 21]}, {'day': 4, 'hours': [8, 21]}, {'day': 5, 'hours': [8, 21]}, {'day': 6, 'hours': [8, 21]}, {'day': 7, 'hours': [8, 21]}]",1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipOAs_YuDKjt-qnJTJ0ewRURW2kTTlYgPLdFhgaY=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2016-12-31 00:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPFk0_hk2aQR-kyOsm02pguE2QOMJt3B1qzT9IB=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2016-09-22 22:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNwkU-iHqAZJU2lJYaHb4P7H8GubJHQklz1m23w=w1024-h768-k-no', 'type': 'photo', 'created_at': '2016-09-22 22:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNK0Vm-vaSxQenKyGSXf83gjF1QbkzYtDAs8skL=w1024-h1820-k-no', 'type': 'photo', 'created_at': '2016-06-26 19:00:00', 'caption': None}], 'count': 4, 'types': ['photo']}","{'min': '2016-06-26 19:00:00', 'max': '2016-12-31 00:00:00'}","['photos:gmm_android', 'photos:local_universal_mobile']",ChIJTz4fwmB_bIcR448-pxS80o8,0x876c7f60c21f3e4f:0x8fd2bc14a73e8fe3,/g/1thd751f,,"[{'raw': '+1 303-935-6293', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13039356293', 'local': '(303) 935-6293', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Carniceria+La+Sierra/@39.7109072,-105.02790569999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7f60c21f3e4f:0x8fd2bc14a73e8fe3!8m2!3d39.7109072!4d-105.02790569999999",,"{'domain': 'instagram.com', 'platform': 'instagram', 'url': 'https://instagram.com/lasierradenver'}",3170 W Alameda Ave,Colorado,Denver,80219
17768,21,Kerr Panel Manufacturing,"['https://lh3.googleusercontent.com/-VmGckq43Lhk/AAAAAAAAAAI/AAAAAAAAAAA/XUODsN6OW9Y/s400-p-k-no-ns-nd/photo.jpg', 'https://lh3.googleusercontent.com/-VmGckq43Lhk/AAAAAAAAAAI/AAAAAAAAAAA/XUODsN6OW9Y/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '6125 E 56th Ave suite c', 'postcode': '80022', 'city': 'Commerce City', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7991114, 'lng': -104.9171281}","{'rating': 4.2, 'count': 5, 'spread': [1, 0, 0, 0, 4]}","{'items': ['Manufacturer'], 'primary': None}",America/Denver,0.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipOaVDO159cTkT-Uyo4qUpDFGs4CFTksXVL9j0pP=w723-h311-k-no', 'type': 'photo', 'created_at': '2020-11-08 09:00:00', 'caption': None}], 'count': 0, 'types': ['photo']}","{'min': '2020-11-08 09:00:00', 'max': '2020-11-08 09:00:00'}",['bizbuilder:gmb_api'],ChIJX2bfdQJxbIcRkSwTD3IssG4,0x876c710275df665f:0x6eb02c720f132c91,/g/1pv60lky6,"{'external_id': '115212683734578846719', 'url': 'https://www.google.com/maps/contrib/115212683734578846719'}","[{'raw': '+1 303-288-4534', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13032884534', 'local': '(303) 288-4534', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Kerr+Panel+Manufacturing/@39.7991114,-104.9171281,17z/data=!3m1!4b1!4m5!3m4!1s0x876c710275df665f:0x6eb02c720f132c91!8m2!3d39.7991114!4d-104.9171281",,"{'domain': 'kerrpanel.com', 'platform': None, 'url': 'http://kerrpanel.com/'}",6125 E 56th Ave suite c,Colorado,Commerce City,80022
